response_id,condition,network,full_rs_info,measure_type,retrieval_practice,rs_level,rs_level_num,belief_change,belief_increase,retrieval_practice_positive,missing_data
R_1OAXptLcHo8IYDh,1,13,rs_all_neg4,rs,all,neg4,-4,,,,1
R_1OAXptLcHo8IYDh,1,13,rs_all_neg3,rs,all,neg3,-3,,,,1
R_1OAXptLcHo8IYDh,1,13,rs_all_neg2,rs,all,neg2,-2,0.471330316609261,1,,0
R_1OAXptLcHo8IYDh,1,13,rs_all_neg1,rs,all,neg1,-1,-0.675094319434473,0,,0
R_1OAXptLcHo8IYDh,1,13,rs_all_zero,rs,all,zero,0,-0.103175441789029,0,,0
R_1OAXptLcHo8IYDh,1,13,rs_all_pos1,rs,all,pos1,1,0.940936046049959,1,,0
R_1OAXptLcHo8IYDh,1,13,rs_all_pos2,rs,all,pos2,2,-0.223881715032449,0,,0
R_1OAXptLcHo8IYDh,1,13,rs_all_pos3,rs,all,pos3,3,,,,1
R_1OAXptLcHo8IYDh,1,13,rs_all_pos4,rs,all,pos4,4,,,,1
R_1OAXptLcHo8IYDh,1,13,rs_rppos_neg4,rs,rppos,neg4,-4,,,1,1
R_1OAXptLcHo8IYDh,1,13,rs_rppos_neg3,rs,rppos,neg3,-3,,,1,1
R_1OAXptLcHo8IYDh,1,13,rs_rppos_neg2,rs,rppos,neg2,-2,0.972406054737236,1,1,0
R_1OAXptLcHo8IYDh,1,13,rs_rppos_neg1,rs,rppos,neg1,-1,,,1,1
R_1OAXptLcHo8IYDh,1,13,rs_rppos_zero,rs,rppos,zero,0,-0.349761749781559,0,1,0
R_1OAXptLcHo8IYDh,1,13,rs_rppos_pos1,rs,rppos,pos1,1,0.940936046049959,1,1,0
R_1OAXptLcHo8IYDh,1,13,rs_rppos_pos2,rs,rppos,pos2,2,-0.223881715032449,0,1,0
R_1OAXptLcHo8IYDh,1,13,rs_rppos_pos3,rs,rppos,pos3,3,,,1,1
R_1OAXptLcHo8IYDh,1,13,rs_rppos_pos4,rs,rppos,pos4,4,,,1,1
R_1OAXptLcHo8IYDh,1,13,rs_rpneg_neg4,rs,rpneg,neg4,-4,,,0,1
R_1OAXptLcHo8IYDh,1,13,rs_rpneg_neg3,rs,rpneg,neg3,-3,,,0,1
R_1OAXptLcHo8IYDh,1,13,rs_rpneg_neg2,rs,rpneg,neg2,-2,0.220792447545273,1,0,0
R_1OAXptLcHo8IYDh,1,13,rs_rpneg_neg1,rs,rpneg,neg1,-1,-0.675094319434473,0,0,0
R_1OAXptLcHo8IYDh,1,13,rs_rpneg_zero,rs,rpneg,zero,0,-0.0538581801905225,0,0,0
R_1OAXptLcHo8IYDh,1,13,rs_rpneg_pos1,rs,rpneg,pos1,1,,,0,1
R_1OAXptLcHo8IYDh,1,13,rs_rpneg_pos2,rs,rpneg,pos2,2,,,0,1
R_1OAXptLcHo8IYDh,1,13,rs_rpneg_pos3,rs,rpneg,pos3,3,,,0,1
R_1OAXptLcHo8IYDh,1,13,rs_rpneg_pos4,rs,rpneg,pos4,4,,,0,1
R_tYQ0WaKCOlMUufn,1,13,rs_all_neg4,rs,all,neg4,-4,-0.717020438436951,0,,0
R_tYQ0WaKCOlMUufn,1,13,rs_all_neg3,rs,all,neg3,-3,0.145952382074857,1,,0
R_tYQ0WaKCOlMUufn,1,13,rs_all_neg2,rs,all,neg2,-2,-0.248155451969228,0,,0
R_tYQ0WaKCOlMUufn,1,13,rs_all_neg1,rs,all,neg1,-1,,,,1
R_tYQ0WaKCOlMUufn,1,13,rs_all_zero,rs,all,zero,0,-0.90239644820605,0,,0
R_tYQ0WaKCOlMUufn,1,13,rs_all_pos1,rs,all,pos1,1,0.738922453822643,1,,0
R_tYQ0WaKCOlMUufn,1,13,rs_all_pos2,rs,all,pos2,2,,,,1
R_tYQ0WaKCOlMUufn,1,13,rs_all_pos3,rs,all,pos3,3,-0.796467299766565,0,,0
R_tYQ0WaKCOlMUufn,1,13,rs_all_pos4,rs,all,pos4,4,-0.69053815132708,0,,0
R_tYQ0WaKCOlMUufn,1,13,rs_rppos_neg4,rs,rppos,neg4,-4,,,1,1
R_tYQ0WaKCOlMUufn,1,13,rs_rppos_neg3,rs,rppos,neg3,-3,0.0431497062393549,1,1,0
R_tYQ0WaKCOlMUufn,1,13,rs_rppos_neg2,rs,rppos,neg2,-2,-0.221673164859357,0,1,0
R_tYQ0WaKCOlMUufn,1,13,rs_rppos_neg1,rs,rppos,neg1,-1,,,1,1
R_tYQ0WaKCOlMUufn,1,13,rs_rppos_zero,rs,rppos,zero,0,-0.90239644820605,0,1,0
R_tYQ0WaKCOlMUufn,1,13,rs_rppos_pos1,rs,rppos,pos1,1,1.50661733061725,1,1,0
R_tYQ0WaKCOlMUufn,1,13,rs_rppos_pos2,rs,rppos,pos2,2,,,1,1
R_tYQ0WaKCOlMUufn,1,13,rs_rppos_pos3,rs,rppos,pos3,3,-0.796467299766565,0,1,0
R_tYQ0WaKCOlMUufn,1,13,rs_rppos_pos4,rs,rppos,pos4,4,-0.69053815132708,0,1,0
R_tYQ0WaKCOlMUufn,1,13,rs_rpneg_neg4,rs,rpneg,neg4,-4,-0.717020438436951,0,0,0
R_tYQ0WaKCOlMUufn,1,13,rs_rpneg_neg3,rs,rpneg,neg3,-3,0.171653051033732,1,0,0
R_tYQ0WaKCOlMUufn,1,13,rs_rpneg_neg2,rs,rpneg,neg2,-2,-0.274637739079099,0,0,0
R_tYQ0WaKCOlMUufn,1,13,rs_rpneg_neg1,rs,rpneg,neg1,-1,,,0,1
R_tYQ0WaKCOlMUufn,1,13,rs_rpneg_zero,rs,rpneg,zero,0,,,0,1
R_tYQ0WaKCOlMUufn,1,13,rs_rpneg_pos1,rs,rpneg,pos1,1,0.355075015425341,1,0,0
R_tYQ0WaKCOlMUufn,1,13,rs_rpneg_pos2,rs,rpneg,pos2,2,,,0,1
R_tYQ0WaKCOlMUufn,1,13,rs_rpneg_pos3,rs,rpneg,pos3,3,,,0,1
R_tYQ0WaKCOlMUufn,1,13,rs_rpneg_pos4,rs,rpneg,pos4,4,,,0,1
R_1mfRf3n6vN575p6,1,13,rs_all_neg4,rs,all,neg4,-4,,,,1
R_1mfRf3n6vN575p6,1,13,rs_all_neg3,rs,all,neg3,-3,0.101574404342312,1,,0
R_1mfRf3n6vN575p6,1,13,rs_all_neg2,rs,all,neg2,-2,0.153580680012854,1,,0
R_1mfRf3n6vN575p6,1,13,rs_all_neg1,rs,all,neg1,-1,0.157150017371421,1,,0
R_1mfRf3n6vN575p6,1,13,rs_all_zero,rs,all,zero,0,-0.0392946935276445,0,,0
R_1mfRf3n6vN575p6,1,13,rs_all_pos1,rs,all,pos1,1,-0.242687639496571,0,,0
R_1mfRf3n6vN575p6,1,13,rs_all_pos2,rs,all,pos2,2,,,,1
R_1mfRf3n6vN575p6,1,13,rs_all_pos3,rs,all,pos3,3,,,,1
R_1mfRf3n6vN575p6,1,13,rs_all_pos4,rs,all,pos4,4,,,,1
R_1mfRf3n6vN575p6,1,13,rs_rppos_neg4,rs,rppos,neg4,-4,,,1,1
R_1mfRf3n6vN575p6,1,13,rs_rppos_neg3,rs,rppos,neg3,-3,0.761343085974488,1,1,0
R_1mfRf3n6vN575p6,1,13,rs_rppos_neg2,rs,rppos,neg2,-2,,,1,1
R_1mfRf3n6vN575p6,1,13,rs_rppos_neg1,rs,rppos,neg1,-1,0.761343085974488,1,1,0
R_1mfRf3n6vN575p6,1,13,rs_rppos_zero,rs,rppos,zero,0,0.0495681286717704,1,1,0
R_1mfRf3n6vN575p6,1,13,rs_rppos_pos1,rs,rppos,pos1,1,0.323876856458749,1,1,0
R_1mfRf3n6vN575p6,1,13,rs_rppos_pos2,rs,rppos,pos2,2,,,1,1
R_1mfRf3n6vN575p6,1,13,rs_rppos_pos3,rs,rppos,pos3,3,,,1,1
R_1mfRf3n6vN575p6,1,13,rs_rppos_pos4,rs,rppos,pos4,4,,,1,1
R_1mfRf3n6vN575p6,1,13,rs_rpneg_neg4,rs,rpneg,neg4,-4,,,0,1
R_1mfRf3n6vN575p6,1,13,rs_rpneg_neg3,rs,rpneg,neg3,-3,-0.228309936473776,0,0,0
R_1mfRf3n6vN575p6,1,13,rs_rpneg_neg2,rs,rpneg,neg2,-2,0.153580680012854,1,0,0
R_1mfRf3n6vN575p6,1,13,rs_rpneg_neg1,rs,rpneg,neg1,-1,-0.0442476721629342,0,0,0
R_1mfRf3n6vN575p6,1,13,rs_rpneg_zero,rs,rpneg,zero,0,-0.105941810177206,0,0,0
R_1mfRf3n6vN575p6,1,13,rs_rpneg_pos1,rs,rpneg,pos1,1,-0.620397303466784,0,0,0
R_1mfRf3n6vN575p6,1,13,rs_rpneg_pos2,rs,rpneg,pos2,2,,,0,1
R_1mfRf3n6vN575p6,1,13,rs_rpneg_pos3,rs,rpneg,pos3,3,,,0,1
R_1mfRf3n6vN575p6,1,13,rs_rpneg_pos4,rs,rpneg,pos4,4,,,0,1
R_2Sr8LSvL7HjWpgO,1,13,rs_all_neg4,rs,all,neg4,-4,,,,1
R_2Sr8LSvL7HjWpgO,1,13,rs_all_neg3,rs,all,neg3,-3,0.0737935510624972,1,,0
R_2Sr8LSvL7HjWpgO,1,13,rs_all_neg2,rs,all,neg2,-2,,,,1
R_2Sr8LSvL7HjWpgO,1,13,rs_all_neg1,rs,all,neg1,-1,0.197117990771881,1,,0
R_2Sr8LSvL7HjWpgO,1,13,rs_all_zero,rs,all,zero,0,-0.572046850355639,0,,0
R_2Sr8LSvL7HjWpgO,1,13,rs_all_pos1,rs,all,pos1,1,0.544940162570732,1,,0
R_2Sr8LSvL7HjWpgO,1,13,rs_all_pos2,rs,all,pos2,2,,,,1
R_2Sr8LSvL7HjWpgO,1,13,rs_all_pos3,rs,all,pos3,3,0.321568987461801,1,,0
R_2Sr8LSvL7HjWpgO,1,13,rs_all_pos4,rs,all,pos4,4,,,,1
R_2Sr8LSvL7HjWpgO,1,13,rs_rppos_neg4,rs,rppos,neg4,-4,,,1,1
R_2Sr8LSvL7HjWpgO,1,13,rs_rppos_neg3,rs,rppos,neg3,-3,0.0276181347242447,1,1,0
R_2Sr8LSvL7HjWpgO,1,13,rs_rppos_neg2,rs,rppos,neg2,-2,,,1,1
R_2Sr8LSvL7HjWpgO,1,13,rs_rppos_neg1,rs,rppos,neg1,-1,0.413670965238601,1,1,0
R_2Sr8LSvL7HjWpgO,1,13,rs_rppos_zero,rs,rppos,zero,0,-0.854234423488425,0,1,0
R_2Sr8LSvL7HjWpgO,1,13,rs_rppos_pos1,rs,rppos,pos1,1,0.544940162570732,1,1,0
R_2Sr8LSvL7HjWpgO,1,13,rs_rppos_pos2,rs,rppos,pos2,2,,,1,1
R_2Sr8LSvL7HjWpgO,1,13,rs_rppos_pos3,rs,rppos,pos3,3,,,1,1
R_2Sr8LSvL7HjWpgO,1,13,rs_rppos_pos4,rs,rppos,pos4,4,,,1,1
R_2Sr8LSvL7HjWpgO,1,13,rs_rpneg_neg4,rs,rpneg,neg4,-4,,,0,1
R_2Sr8LSvL7HjWpgO,1,13,rs_rpneg_neg3,rs,rpneg,neg3,-3,0.0814894537855393,1,0,0
R_2Sr8LSvL7HjWpgO,1,13,rs_rpneg_neg2,rs,rpneg,neg2,-2,,,0,1
R_2Sr8LSvL7HjWpgO,1,13,rs_rpneg_neg1,rs,rpneg,neg1,-1,-0.019434983694839002,0,0,0
R_2Sr8LSvL7HjWpgO,1,13,rs_rpneg_zero,rs,rpneg,zero,0,-0.430953063789246,0,0,0
R_2Sr8LSvL7HjWpgO,1,13,rs_rpneg_pos1,rs,rpneg,pos1,1,,,0,1
R_2Sr8LSvL7HjWpgO,1,13,rs_rpneg_pos2,rs,rpneg,pos2,2,,,0,1
R_2Sr8LSvL7HjWpgO,1,13,rs_rpneg_pos3,rs,rpneg,pos3,3,0.321568987461801,1,0,0
R_2Sr8LSvL7HjWpgO,1,13,rs_rpneg_pos4,rs,rpneg,pos4,4,,,0,1
R_eagGZBjU0qCBr3P,1,13,rs_all_neg4,rs,all,neg4,-4,-0.340822281660437,0,,0
R_eagGZBjU0qCBr3P,1,13,rs_all_neg3,rs,all,neg3,-3,0.268248930871796,1,,0
R_eagGZBjU0qCBr3P,1,13,rs_all_neg2,rs,all,neg2,-2,0.26779742638763,1,,0
R_eagGZBjU0qCBr3P,1,13,rs_all_neg1,rs,all,neg1,-1,-0.246835487641157,0,,0
R_eagGZBjU0qCBr3P,1,13,rs_all_zero,rs,all,zero,0,-0.352109893764576,0,,0
R_eagGZBjU0qCBr3P,1,13,rs_all_pos1,rs,all,pos1,1,0.11372360531791,1,,0
R_eagGZBjU0qCBr3P,1,13,rs_all_pos2,rs,all,pos2,2,0.261476363609312,1,,0
R_eagGZBjU0qCBr3P,1,13,rs_all_pos3,rs,all,pos3,3,,,,1
R_eagGZBjU0qCBr3P,1,13,rs_all_pos4,rs,all,pos4,4,-0.338564759239609,0,,0
R_eagGZBjU0qCBr3P,1,13,rs_rppos_neg4,rs,rppos,neg4,-4,0.275021498134279,1,1,0
R_eagGZBjU0qCBr3P,1,13,rs_rppos_neg3,rs,rppos,neg3,-3,,,1,1
R_eagGZBjU0qCBr3P,1,13,rs_rppos_neg2,rs,rppos,neg2,-2,0.275021498134279,1,1,0
R_eagGZBjU0qCBr3P,1,13,rs_rppos_neg1,rs,rppos,neg1,-1,-0.647615410347381,0,1,0
R_eagGZBjU0qCBr3P,1,13,rs_rppos_zero,rs,rppos,zero,0,,,1,1
R_eagGZBjU0qCBr3P,1,13,rs_rppos_pos1,rs,rppos,pos1,1,-0.0385441978151485,0,1,0
R_eagGZBjU0qCBr3P,1,13,rs_rppos_pos2,rs,rppos,pos2,2,0.261476363609312,1,1,0
R_eagGZBjU0qCBr3P,1,13,rs_rppos_pos3,rs,rppos,pos3,3,,,1,1
R_eagGZBjU0qCBr3P,1,13,rs_rppos_pos4,rs,rppos,pos4,4,,,1,1
R_eagGZBjU0qCBr3P,1,13,rs_rpneg_neg4,rs,rpneg,neg4,-4,-0.956666061455153,0,0,0
R_eagGZBjU0qCBr3P,1,13,rs_rpneg_neg3,rs,rpneg,neg3,-3,0.268248930871796,1,0,0
R_eagGZBjU0qCBr3P,1,13,rs_rpneg_neg2,rs,rpneg,neg2,-2,0.265991408450968,1,0,0
R_eagGZBjU0qCBr3P,1,13,rs_rpneg_neg1,rs,rpneg,neg1,-1,-0.0464455262880454,0,0,0
R_eagGZBjU0qCBr3P,1,13,rs_rpneg_zero,rs,rpneg,zero,0,-0.352109893764576,0,0,0
R_eagGZBjU0qCBr3P,1,13,rs_rpneg_pos1,rs,rpneg,pos1,1,0.265991408450968,1,0,0
R_eagGZBjU0qCBr3P,1,13,rs_rpneg_pos2,rs,rpneg,pos2,2,,,0,1
R_eagGZBjU0qCBr3P,1,13,rs_rpneg_pos3,rs,rpneg,pos3,3,,,0,1
R_eagGZBjU0qCBr3P,1,13,rs_rpneg_pos4,rs,rpneg,pos4,4,-0.338564759239609,0,0,0
R_cx23my17kj85XVv,2,2,rs_all_neg4,rs,all,neg4,-4,,,,1
R_cx23my17kj85XVv,2,2,rs_all_neg3,rs,all,neg3,-3,-0.217812406007696,0,,0
R_cx23my17kj85XVv,2,2,rs_all_neg2,rs,all,neg2,-2,,,,1
R_cx23my17kj85XVv,2,2,rs_all_neg1,rs,all,neg1,-1,-0.227231784864286,0,,0
R_cx23my17kj85XVv,2,2,rs_all_zero,rs,all,zero,0,,,,1
R_cx23my17kj85XVv,2,2,rs_all_pos1,rs,all,pos1,1,0.198526964983147,1,,0
R_cx23my17kj85XVv,2,2,rs_all_pos2,rs,all,pos2,2,,,,1
R_cx23my17kj85XVv,2,2,rs_all_pos3,rs,all,pos3,3,0.216059254839754,1,,0
R_cx23my17kj85XVv,2,2,rs_all_pos4,rs,all,pos4,4,,,,1
R_cx23my17kj85XVv,2,2,rs_rppos_neg4,rs,rppos,neg4,-4,,,1,1
R_cx23my17kj85XVv,2,2,rs_rppos_neg3,rs,rppos,neg3,-3,0.239263580649229,1,1,0
R_cx23my17kj85XVv,2,2,rs_rppos_neg2,rs,rppos,neg2,-2,,,1,1
R_cx23my17kj85XVv,2,2,rs_rppos_neg1,rs,rppos,neg1,-1,-0.0639412008679559,0,1,0
R_cx23my17kj85XVv,2,2,rs_rppos_zero,rs,rppos,zero,0,,,1,1
R_cx23my17kj85XVv,2,2,rs_rppos_pos1,rs,rppos,pos1,1,0.355801391694607,1,1,0
R_cx23my17kj85XVv,2,2,rs_rppos_pos2,rs,rppos,pos2,2,,,1,1
R_cx23my17kj85XVv,2,2,rs_rppos_pos3,rs,rppos,pos3,3,0.496059710547463,1,1,0
R_cx23my17kj85XVv,2,2,rs_rppos_pos4,rs,rppos,pos4,4,,,1,1
R_cx23my17kj85XVv,2,2,rs_rpneg_neg4,rs,rpneg,neg4,-4,,,0,1
R_cx23my17kj85XVv,2,2,rs_rpneg_neg3,rs,rpneg,neg3,-3,-0.522529730445645,0,0,0
R_cx23my17kj85XVv,2,2,rs_rpneg_neg2,rs,rpneg,neg2,-2,,,0,1
R_cx23my17kj85XVv,2,2,rs_rpneg_neg1,rs,rpneg,neg1,-1,-0.30887707686245103,0,0,0
R_cx23my17kj85XVv,2,2,rs_rpneg_zero,rs,rpneg,zero,0,,,0,1
R_cx23my17kj85XVv,2,2,rs_rpneg_pos1,rs,rpneg,pos1,1,0.146102156079326,1,0,0
R_cx23my17kj85XVv,2,2,rs_rpneg_pos2,rs,rpneg,pos2,2,,,0,1
R_cx23my17kj85XVv,2,2,rs_rpneg_pos3,rs,rpneg,pos3,3,-0.063941200867956,0,0,0
R_cx23my17kj85XVv,2,2,rs_rpneg_pos4,rs,rpneg,pos4,4,,,0,1
R_3HHwLnHrwWrokCf,2,2,rs_all_neg4,rs,all,neg4,-4,,,,1
R_3HHwLnHrwWrokCf,2,2,rs_all_neg3,rs,all,neg3,-3,0.0945312745991961,1,,0
R_3HHwLnHrwWrokCf,2,2,rs_all_neg2,rs,all,neg2,-2,-0.598698072461576,0,,0
R_3HHwLnHrwWrokCf,2,2,rs_all_neg1,rs,all,neg1,-1,-0.158706109864348,0,,0
R_3HHwLnHrwWrokCf,2,2,rs_all_zero,rs,all,zero,0,0.112460929757184,1,,0
R_3HHwLnHrwWrokCf,2,2,rs_all_pos1,rs,all,pos1,1,0.0855664470202021,1,,0
R_3HHwLnHrwWrokCf,2,2,rs_all_pos2,rs,all,pos2,2,-0.447802804643868,0,,0
R_3HHwLnHrwWrokCf,2,2,rs_all_pos3,rs,all,pos3,3,0.63686535384226,1,,0
R_3HHwLnHrwWrokCf,2,2,rs_all_pos4,rs,all,pos4,4,,,,1
R_3HHwLnHrwWrokCf,2,2,rs_rppos_neg4,rs,rppos,neg4,-4,,,1,1
R_3HHwLnHrwWrokCf,2,2,rs_rppos_neg3,rs,rppos,neg3,-3,-0.0802702000958292,0,1,0
R_3HHwLnHrwWrokCf,2,2,rs_rppos_neg2,rs,rppos,neg2,-2,0.112460929757184,1,1,0
R_3HHwLnHrwWrokCf,2,2,rs_rppos_neg1,rs,rppos,neg1,-1,,,1,1
R_3HHwLnHrwWrokCf,2,2,rs_rppos_zero,rs,rppos,zero,0,,,1,1
R_3HHwLnHrwWrokCf,2,2,rs_rppos_pos1,rs,rppos,pos1,1,0.352251072852237,1,1,0
R_3HHwLnHrwWrokCf,2,2,rs_rppos_pos2,rs,rppos,pos2,2,0.601006043526284,1,1,0
R_3HHwLnHrwWrokCf,2,2,rs_rppos_pos3,rs,rppos,pos3,3,,,1,1
R_3HHwLnHrwWrokCf,2,2,rs_rppos_pos4,rs,rppos,pos4,4,,,1,1
R_3HHwLnHrwWrokCf,2,2,rs_rpneg_neg4,rs,rpneg,neg4,-4,,,0,1
R_3HHwLnHrwWrokCf,2,2,rs_rpneg_neg3,rs,rpneg,neg3,-3,0.225632380620465,1,0,0
R_3HHwLnHrwWrokCf,2,2,rs_rpneg_neg2,rs,rpneg,neg2,-2,-0.954277573570955,0,0,0
R_3HHwLnHrwWrokCf,2,2,rs_rpneg_neg1,rs,rpneg,neg1,-1,-0.158706109864348,0,0,0
R_3HHwLnHrwWrokCf,2,2,rs_rpneg_zero,rs,rpneg,zero,0,0.112460929757184,1,0,0
R_3HHwLnHrwWrokCf,2,2,rs_rpneg_pos1,rs,rpneg,pos1,1,-0.447802804643868,0,0,0
R_3HHwLnHrwWrokCf,2,2,rs_rpneg_pos2,rs,rpneg,pos2,2,-1.49661165281402,0,0,0
R_3HHwLnHrwWrokCf,2,2,rs_rpneg_pos3,rs,rpneg,pos3,3,0.63686535384226,1,0,0
R_3HHwLnHrwWrokCf,2,2,rs_rpneg_pos4,rs,rpneg,pos4,4,,,0,1
R_aWWijTOlJ8LAlH3,2,2,rs_all_neg4,rs,all,neg4,-4,,,,1
R_aWWijTOlJ8LAlH3,2,2,rs_all_neg3,rs,all,neg3,-3,-0.00333870640227558,0,,0
R_aWWijTOlJ8LAlH3,2,2,rs_all_neg2,rs,all,neg2,-2,0.354292836208031,1,,0
R_aWWijTOlJ8LAlH3,2,2,rs_all_neg1,rs,all,neg1,-1,0.186137972695452,1,,0
R_aWWijTOlJ8LAlH3,2,2,rs_all_zero,rs,all,zero,0,0.0432743192569681,1,,0
R_aWWijTOlJ8LAlH3,2,2,rs_all_pos1,rs,all,pos1,1,,,,1
R_aWWijTOlJ8LAlH3,2,2,rs_all_pos2,rs,all,pos2,2,,,,1
R_aWWijTOlJ8LAlH3,2,2,rs_all_pos3,rs,all,pos3,3,,,,1
R_aWWijTOlJ8LAlH3,2,2,rs_all_pos4,rs,all,pos4,4,,,,1
R_aWWijTOlJ8LAlH3,2,2,rs_rppos_neg4,rs,rppos,neg4,-4,,,1,1
R_aWWijTOlJ8LAlH3,2,2,rs_rppos_neg3,rs,rppos,neg3,-3,0.00184051867097376,1,1,0
R_aWWijTOlJ8LAlH3,2,2,rs_rppos_neg2,rs,rppos,neg2,-2,0.554732880744407,1,1,0
R_aWWijTOlJ8LAlH3,2,2,rs_rppos_neg1,rs,rppos,neg1,-1,0.28346592478094,1,1,0
R_aWWijTOlJ8LAlH3,2,2,rs_rppos_zero,rs,rppos,zero,0,0.0743496696964638,1,1,0
R_aWWijTOlJ8LAlH3,2,2,rs_rppos_pos1,rs,rppos,pos1,1,,,1,1
R_aWWijTOlJ8LAlH3,2,2,rs_rppos_pos2,rs,rppos,pos2,2,,,1,1
R_aWWijTOlJ8LAlH3,2,2,rs_rppos_pos3,rs,rppos,pos3,3,,,1,1
R_aWWijTOlJ8LAlH3,2,2,rs_rppos_pos4,rs,rppos,pos4,4,,,1,1
R_aWWijTOlJ8LAlH3,2,2,rs_rpneg_neg4,rs,rpneg,neg4,-4,,,0,1
R_aWWijTOlJ8LAlH3,2,2,rs_rpneg_neg3,rs,rpneg,neg3,-3,-0.00851793147552493,0,0,0
R_aWWijTOlJ8LAlH3,2,2,rs_rpneg_neg2,rs,rpneg,neg2,-2,0.220666139850447,1,0,0
R_aWWijTOlJ8LAlH3,2,2,rs_rpneg_neg1,rs,rpneg,neg1,-1,-0.00851793147552482,0,0,0
R_aWWijTOlJ8LAlH3,2,2,rs_rpneg_zero,rs,rpneg,zero,0,0.0121989688174723,1,0,0
R_aWWijTOlJ8LAlH3,2,2,rs_rpneg_pos1,rs,rpneg,pos1,1,,,0,1
R_aWWijTOlJ8LAlH3,2,2,rs_rpneg_pos2,rs,rpneg,pos2,2,,,0,1
R_aWWijTOlJ8LAlH3,2,2,rs_rpneg_pos3,rs,rpneg,pos3,3,,,0,1
R_aWWijTOlJ8LAlH3,2,2,rs_rpneg_pos4,rs,rpneg,pos4,4,,,0,1
R_1Hi2VzlR8jNPaGW,2,2,rs_all_neg4,rs,all,neg4,-4,1.7144847192601,1,,0
R_1Hi2VzlR8jNPaGW,2,2,rs_all_neg3,rs,all,neg3,-3,-0.174824645983621,0,,0
R_1Hi2VzlR8jNPaGW,2,2,rs_all_neg2,rs,all,neg2,-2,-0.116858273891802,0,,0
R_1Hi2VzlR8jNPaGW,2,2,rs_all_neg1,rs,all,neg1,-1,0.0885692351270162,1,,0
R_1Hi2VzlR8jNPaGW,2,2,rs_all_zero,rs,all,zero,0,,,,1
R_1Hi2VzlR8jNPaGW,2,2,rs_all_pos1,rs,all,pos1,1,-0.970901517762107,0,,0
R_1Hi2VzlR8jNPaGW,2,2,rs_all_pos2,rs,all,pos2,2,-0.0346872702842748,0,,0
R_1Hi2VzlR8jNPaGW,2,2,rs_all_pos3,rs,all,pos3,3,,,,1
R_1Hi2VzlR8jNPaGW,2,2,rs_all_pos4,rs,all,pos4,4,,,,1
R_1Hi2VzlR8jNPaGW,2,2,rs_rppos_neg4,rs,rppos,neg4,-4,,,1,1
R_1Hi2VzlR8jNPaGW,2,2,rs_rppos_neg3,rs,rppos,neg3,-3,-0.0757727720880385,0,1,0
R_1Hi2VzlR8jNPaGW,2,2,rs_rppos_neg2,rs,rppos,neg2,-2,-0.0346872702842748,0,1,0
R_1Hi2VzlR8jNPaGW,2,2,rs_rppos_neg1,rs,rppos,neg1,-1,0.0885692351270162,1,1,0
R_1Hi2VzlR8jNPaGW,2,2,rs_rppos_zero,rs,rppos,zero,0,,,1,1
R_1Hi2VzlR8jNPaGW,2,2,rs_rppos_pos1,rs,rppos,pos1,1,0.0885692351270162,1,1,0
R_1Hi2VzlR8jNPaGW,2,2,rs_rppos_pos2,rs,rppos,pos2,2,,,1,1
R_1Hi2VzlR8jNPaGW,2,2,rs_rppos_pos3,rs,rppos,pos3,3,,,1,1
R_1Hi2VzlR8jNPaGW,2,2,rs_rppos_pos4,rs,rppos,pos4,4,,,1,1
R_1Hi2VzlR8jNPaGW,2,2,rs_rpneg_neg4,rs,rpneg,neg4,-4,1.7144847192601,1,0,0
R_1Hi2VzlR8jNPaGW,2,2,rs_rpneg_neg3,rs,rpneg,neg3,-3,-0.23425577032097,0,0,0
R_1Hi2VzlR8jNPaGW,2,2,rs_rpneg_neg2,rs,rpneg,neg2,-2,-0.281200281106857,0,0,0
R_1Hi2VzlR8jNPaGW,2,2,rs_rpneg_neg1,rs,rpneg,neg1,-1,,,0,1
R_1Hi2VzlR8jNPaGW,2,2,rs_rpneg_zero,rs,rpneg,zero,0,,,0,1
R_1Hi2VzlR8jNPaGW,2,2,rs_rpneg_pos1,rs,rpneg,pos1,1,-2.03037227065123,0,0,0
R_1Hi2VzlR8jNPaGW,2,2,rs_rpneg_pos2,rs,rpneg,pos2,2,-0.0346872702842748,0,0,0
R_1Hi2VzlR8jNPaGW,2,2,rs_rpneg_pos3,rs,rpneg,pos3,3,,,0,1
R_1Hi2VzlR8jNPaGW,2,2,rs_rpneg_pos4,rs,rpneg,pos4,4,,,0,1
R_3qkErOV07z3kex8,2,2,rs_all_neg4,rs,all,neg4,-4,,,,1
R_3qkErOV07z3kex8,2,2,rs_all_neg3,rs,all,neg3,-3,-0.0754708882603179,0,,0
R_3qkErOV07z3kex8,2,2,rs_all_neg2,rs,all,neg2,-2,1.48936389342654,1,,0
R_3qkErOV07z3kex8,2,2,rs_all_neg1,rs,all,neg1,-1,0.032344666397279,1,,0
R_3qkErOV07z3kex8,2,2,rs_all_zero,rs,all,zero,0,0.396599473154595,1,,0
R_3qkErOV07z3kex8,2,2,rs_all_pos1,rs,all,pos1,1,-0.696164947117354,0,,0
R_3qkErOV07z3kex8,2,2,rs_all_pos2,rs,all,pos2,2,,,,1
R_3qkErOV07z3kex8,2,2,rs_all_pos3,rs,all,pos3,3,,,,1
R_3qkErOV07z3kex8,2,2,rs_all_pos4,rs,all,pos4,4,,,,1
R_3qkErOV07z3kex8,2,2,rs_rppos_neg4,rs,rppos,neg4,-4,,,1,1
